Id,SalePrice
1861,123546.15
1862,273023.94
1863,269978.15
1864,269978.15
1865,336263.44
1866,324459.16
1867,232859.57
1868,317132.8
1869,194733.75
1870,269174.5
1871,257278.36
1872,171379.01
1873,232699.4
1874,142363.5
1875,208478.33
1876,197865.0
1877,212712.73
1878,202826.7
1879,131383.33
1880,137607.33
1881,241159.15
1882,259331.13
1883,194836.0
1884,221969.0
1885,270055.51
1886,313288.53
1887,206351.66
1888,277897.92
1889,165993.95
1890,133937.17
1891,144828.83
1892,112647.48
1893,133288.59
1894,127190.32
1895,152851.0
1896,122400.83
1897,117429.6
1898,101959.54
1899,130901.04
1900,145304.1
1901,158215.64
1902,135182.68
1903,226560.13
1904,131220.5
1905,171626.2
1906,152842.24
1907,193080.06
1908,118000.18
1909,139496.64
1910,128879.65
1911,193369.4
1912,268284.31
1913,148562.98
1914,69481.05
1915,331915.9
1916,75504.99
1917,254551.89
1918,136217.68
1919,156575.35
1920,159194.83
1921,396696.55
1922,320209.7
1923,205896.72
1924,228499.91
1925,224769.89
1926,378429.9
1927,140078.75
1928,159845.64
1929,123818.32
1930,133709.53
1931,139406.57
1932,136891.77
1933,171388.87
1934,185313.5
1935,174760.32
1936,193866.35
1937,180898.0
1938,170399.55
1939,244520.76
1940,204164.62
1941,177297.05
1942,185689.55
1943,210562.38
1944,315397.34
1945,373517.06
1946,150753.63
1947,320265.88
1948,165243.01
1949,238724.19
1950,177904.0
1951,264321.83
1952,242438.56
1953,163713.96
1954,205167.9
1955,129602.47
1956,280487.36
1957,150457.51
1958,303481.89
1959,137891.41
1960,117069.33
1961,123128.0
1962,100229.5
1963,110173.0
1964,111439.32
1965,154357.25
1966,148196.62
1967,297462.05
1968,398097.79
1969,391105.92
1970,420041.72
1971,398115.16
1972,358611.12
1973,264788.68
1974,309382.6
1975,428158.76
1976,276083.0
1977,326755.99
1978,332195.04
1979,318840.71
1980,195492.34
1981,351438.35
1982,240420.17
1983,216709.36
1984,180145.5
1985,209290.52
1986,217048.78
1987,183714.93
1988,177716.95
1989,183891.0
1990,219248.6
1991,213314.38
1992,210681.87
1993,173341.22
1994,236899.8
1995,183082.14
1996,249629.48
1997,319028.14
1998,341990.23
1999,249274.72
2000,296431.38
2001,258306.01
2002,232573.9
2003,256026.12
2004,253544.93
2005,231721.78
2006,225063.48
2007,247369.73
2008,215037.55
2009,190413.52
2010,189722.76
2011,134013.8
2012,181507.49
2013,181225.32
2014,187168.0
2015,192850.85
2016,192686.4
2017,207695.5
2018,126772.5
2019,134850.5
2020,118622.93
2021,117035.5
2022,171985.0
2023,152683.67
2024,224771.43
2025,373419.41
2026,187780.68
2027,148894.27
2028,153638.08
2029,168881.49
2030,278979.93
2031,272331.03
2032,274267.53
2033,273471.98
2034,164553.65
2035,206439.0
2036,181171.4
2037,184299.0
2038,309774.77
2039,216992.72
2040,404083.95
2041,296831.37
2042,206865.85
2043,168105.34
2044,174980.98
2045,213805.92
2046,134968.74
2047,152769.69
2048,134498.91
2049,136766.53
2050,176198.73
2051,108786.26
2052,134529.8
2053,144089.5
2054,88552.44
2055,164375.5
2056,138984.49
2057,128221.43
2058,211409.4
2059,131075.59
2060,172910.5
2061,167659.24
2062,138567.75
2063,114631.24
2064,136854.0
2065,127840.38
2066,168083.6
2067,138633.74
2068,139184.19
2069,93178.33
2070,112301.35
2071,97251.92
2072,135670.57
2073,140540.15
2074,179172.75
2075,148601.37
2076,121396.09
2077,147585.5
2078,130874.75
2079,134302.41
2080,117253.33
2081,124517.5
2082,132878.51
2083,148735.48
2084,113652.85
2085,128676.05
2086,119226.02
2087,122823.34
2088,106593.46
2089,94479.3
2090,132394.01
2091,126878.32
2092,135156.1
2093,140716.26
2094,138937.9
2095,151926.75
2096,91106.22
2097,99559.84
2098,149723.5
2099,67253.57
2100,125155.14
2101,127078.99
2102,144698.06
2103,107285.01
2104,145638.76
2105,136576.47
2106,83817.9
2107,241405.57
2108,119525.99
2109,116223.46
2110,122866.14
2111,162098.44
2112,139738.87
2113,118450.21
2114,107364.09
2115,154408.34
2116,110840.61
2117,148816.31
2118,117786.0
2119,108525.38
2120,111883.08
2121,113157.52
2122,106629.82
2123,91613.86
2124,194432.32
2125,136398.09
2126,157494.82
2127,148999.11
2128,129366.13
2129,103008.57
2130,146767.49
2131,151509.52
2132,115776.44
2133,119396.26
2134,119380.93
2135,104137.17
2136,83780.55
2137,119251.99
2138,138582.3
2139,151854.53
2140,140349.25
2141,139879.66
2142,134736.0
2143,143307.84
2144,117150.05
2145,135249.75
2146,150056.16
2147,161373.46
2148,123635.93
2149,138087.68
2150,210393.45
2151,132256.45
2152,167402.5
2153,167596.25
2154,110464.0
2155,128385.15
2156,230264.48
2157,234465.27
2158,231567.35
2159,209305.69
2160,171738.79
2161,241713.31
2162,409643.82
2163,335788.13
2164,249873.44
2165,173094.19
2166,143913.5
2167,214606.54
2168,211087.0
2169,193348.05
2170,216195.5
2171,148995.49
2172,137053.47
2173,162080.37
2174,240538.16
2175,318682.41
2176,329431.46
2177,249571.3
2178,222800.98
2179,148596.02
2180,196906.6
2181,195592.48
2182,227429.9
2183,195872.53
2184,137642.46
2185,129053.83
2186,141840.5
2187,150515.7
2188,154607.01
2189,184868.48
2190,87830.46
2191,90954.0
2192,97367.61
2193,100201.55
2194,104017.5
2195,120059.16
2196,114710.41
2197,111432.54
2198,153297.26
2199,163760.4
2200,131308.39
2201,132834.28
2202,186509.34
2203,155264.73
2204,174821.12
2205,109555.51
2206,130066.49
2207,227403.08
2208,235336.15
2209,186224.92
2210,128121.81
2211,109945.43
2212,116103.17
2213,102458.59
2214,144807.05
2215,106354.43
2216,152889.06
2217,78141.26
2218,90525.09
2219,77085.53
2220,86779.04
2221,332353.92
2222,253602.1
2223,268384.66
2224,213086.58
2225,142947.87
2226,183584.5
2227,195390.62
2228,285373.53
2229,241522.34
2230,165863.01
2231,211413.11
2232,170980.51
2233,173042.14
2234,263011.2
2235,208444.22
2236,282545.07
2237,358397.23
2238,197925.6
2239,110738.46
2240,164176.12
2241,145242.05
2242,135949.0
2243,143078.34
2244,102342.76
2245,101963.66
2246,142178.34
2247,104216.5
2248,123899.0
2249,126451.75
2250,139835.0
2251,126924.69
2252,175266.1
2253,160864.24
2254,177235.14
2255,191361.35
2256,181731.75
2257,194956.37
2258,171407.54
2259,178308.9
2260,143176.75
2261,202940.0
2262,231859.83
2263,337023.7
2264,415661.28
2265,163554.37
2266,291593.6
2267,366148.28
2268,367064.98
2269,161362.92
2270,182170.35
2271,246491.32
2272,205056.84
2273,162882.37
2274,171899.5
2275,157641.5
2276,173066.58
2277,178086.14
2278,162903.84
2279,121407.16
2280,122037.9
2281,179504.7
2282,178164.93
2283,106869.0
2284,105536.61
2285,144654.82
2286,127204.33
2287,335236.57
2288,275568.23
2289,393997.51
2290,423042.94
2291,304076.29
2292,398303.5
2293,447617.23
2294,371432.09
2295,434410.92
2296,277486.82
2297,296935.0
2298,326276.4
2299,357523.33
2300,312291.29
2301,273244.11
2302,236875.48
2303,236389.72
2304,249856.33
2305,186445.89
2306,186063.15
2307,188361.72
2308,219161.35
2309,286043.85
2310,218682.96
2311,190574.69
2312,171341.42
2313,173307.57
2314,174635.15
2315,172547.5
2316,178515.94
2317,179700.92
2318,174026.23
2319,175235.34
2320,184401.66
2321,251010.25
2322,172440.22
2323,177959.73
2324,162705.54
2325,217632.16
2326,168008.15
2327,210546.65
2328,225380.75
2329,186683.9
2330,176627.85
2331,335635.73
2332,388296.94
2333,311991.6
2334,251024.32
2335,257050.74
2336,329342.07
2337,201074.2
2338,292922.44
2339,224940.54
2340,396625.74
2341,218218.91
2342,235302.28
2343,214455.33
2344,237370.54
2345,237353.19
2346,217360.85
2347,200978.69
2348,225956.08
2349,155852.07
2350,278527.36
2351,248098.54
2352,245166.63
2353,204160.26
2354,117366.26
2355,149723.87
2356,155000.32
2357,203147.53
2358,198053.9
2359,124389.87
2360,120615.63
2361,137254.5
2362,266189.39
2363,143806.59
2364,151702.51
2365,232500.33
2366,200024.84
2367,215845.19
2368,204648.15
2369,217735.41
2370,167038.82
2371,170839.03
2372,184671.77
2373,268034.84
2374,290571.41
2375,240001.24
2376,267182.81
2377,371885.7
2378,137998.21
2379,203582.48
2380,142789.87
2381,160086.0
2382,185760.97
2383,207473.6
2384,251950.98
2385,151930.0
2386,139518.0
2387,138890.0
2388,103173.36
2389,130827.5
2390,140674.5
2391,135370.7
2392,112219.27
2393,160883.45
2394,141829.25
2395,194811.75
2396,146546.35
2397,202810.86
2398,126644.83
2399,69263.66
2400,66313.43
2401,114666.33
2402,132835.5
2403,132430.67
2404,148747.87
2405,156751.0
2406,135513.0
2407,127286.16
2408,135685.3
2409,134945.0
2410,164805.5
2411,122543.16
2412,160248.0
2413,139708.5
2414,136222.4
2415,128646.78
2416,127859.56
2417,129108.76
2418,126532.0
2419,134957.28
2420,127123.43
2421,156554.5
2422,119715.22
2423,131444.29
2424,152966.68
2425,176582.5
2426,127904.11
2427,140857.56
2428,176828.24
2429,115784.51
2430,130261.5
2431,113115.0
2432,136431.75
2433,141322.5
2434,139168.62
2435,152110.5
2436,105083.84
2437,107045.96
2438,125077.66
2439,112040.04
2440,120103.59
2441,101912.53
2442,104347.17
2443,117396.48
2444,125962.43
2445,92117.69
2446,128985.81
2447,212077.18
2448,144593.74
2449,115228.33
2450,155526.38
2451,127842.2
2452,214623.25
2453,98703.02
2454,137207.5
2455,108564.04
2456,141856.94
2457,116770.0
2458,110790.15
2459,111585.44
2460,142851.19
2461,115490.66
2462,133612.92
2463,118438.0
2464,155920.79
2465,124324.17
2466,118326.0
2467,153717.55
2468,98579.97
2469,94180.52
2470,178046.5
2471,212761.25
2472,174233.77
2473,121582.03
2474,108251.61
2475,230162.29
2476,113533.23
2477,132503.43
2478,162824.0
2479,125067.08
2480,141617.58
2481,123585.17
2482,133324.17
2483,114551.65
2484,125506.66
2485,127218.08
2486,154668.0
2487,187164.15
2488,155963.8
2489,150595.66
2490,148256.62
2491,93540.08
2492,178113.32
2493,137021.87
2494,165651.32
2495,101787.84
2496,210902.17
2497,157690.5
2498,118428.0
2499,94621.5
2500,130273.04
2501,131786.8
2502,148186.8
2503,106019.3
2504,174871.94
2505,220173.19
2506,248514.39
2507,329098.31
2508,252543.55
2509,220742.26
2510,224122.14
2511,192069.48
2512,214811.31
2513,215556.15
2514,227934.67
2515,150643.5
2516,158418.71
2517,133895.43
2518,144227.59
2519,226544.56
2520,205122.15
2521,191302.0
2522,217593.0
2523,135128.0
2524,137295.09
2525,144147.3
2526,136390.77
2527,109387.65
2528,130900.58
2529,131931.1
2530,115699.37
2531,249311.4
2532,225594.33
2533,196570.19
2534,245475.91
2535,290674.98
2536,231523.75
2537,249348.57
2538,183024.52
2539,186673.78
2540,179342.72
2541,179569.44
2542,167313.23
2543,128748.66
2544,131055.88
2545,129664.75
2546,141572.5
2547,139071.83
2548,162033.99
2549,168328.9
2550,365180.82
2551,144936.07
2552,121922.49
2553,90434.53
2554,119288.45
2555,109002.16
2556,108696.83
2557,119905.5
2558,159467.63
2559,139728.11
2560,122550.8
2561,133658.52
2562,131638.81
2563,146037.84
2564,175982.76
2565,125254.0
2566,160716.68
2567,131201.83
2568,182814.14
2569,185759.97
2570,127259.81
2571,169898.13
2572,186168.89
2573,223524.39
2574,295718.34
2575,126587.71
2576,131546.33
2577,158297.34
2578,96478.57
2579,81295.94
2580,134298.39
2581,135468.72
2582,118241.85
2583,284839.1
2584,162847.74
2585,181842.03
2586,203074.6
2587,211393.65
2588,151468.5
2589,144114.93
2590,221327.09
2591,194141.09
2592,228579.67
2593,257156.52
2594,175328.73
2595,208154.26
2596,334339.98
2597,179528.37
2598,271889.96
2599,318388.23
2600,147579.8
2601,135434.33
2602,90222.0
2603,103887.5
2604,92051.5
2605,84825.76
2606,146148.5
2607,176112.99
2608,197810.82
2609,165867.35
2610,112221.5
2611,157321.34
2612,152180.95
2613,127089.5
2614,125207.15
2615,152472.75
2616,138238.0
2617,176555.74
2618,171197.67
2619,222824.25
2620,186856.0
2621,181965.2
2622,187630.25
2623,246564.84
2624,283667.57
2625,339633.17
2626,165850.86
2627,196827.0
2628,407613.96
2629,515910.72
2630,337323.97
2631,420424.83
2632,400815.91
2633,319718.6
2634,392609.37
2635,152746.07
2636,202936.8
2637,163790.88
2638,259188.51
2639,180511.32
2640,149665.37
2641,107104.21
2642,193644.5
2643,107868.0
2644,126984.04
2645,103573.0
2646,97977.5
2647,103364.0
2648,138560.09
2649,144694.52
2650,145268.95
2651,154356.2
2652,418853.77
2653,253740.72
2654,256054.66
2655,348964.68
2656,307121.05
2657,337756.32
2658,277961.54
2659,294264.94
2660,315735.08
2661,322078.01
2662,336922.15
2663,280351.89
2664,285737.55
2665,316381.25
2666,294624.09
2667,168107.24
2668,178528.86
2669,178747.24
2670,280260.2
2671,179338.34
2672,186606.36
2673,200686.32
2674,196737.79
2675,172593.5
2676,186779.27
2677,200658.4
2678,252513.59
2679,271490.29
2680,262421.3
2681,395294.88
2682,313601.63
2683,508224.3
2684,294883.53
2685,325203.11
2686,262503.89
2687,340783.93
2688,227146.82
2689,210470.14
2690,449172.66
2691,186624.72
2692,125790.54
2693,195872.68
2694,119852.06
2695,192084.14
2696,186242.66
2697,192316.82
2698,197616.59
2699,184217.82
2700,168375.13
2701,150029.23
2702,113291.88
2703,140907.03
2704,144530.83
2705,129867.5
2706,119477.66
2707,122694.44
2708,137749.5
2709,111385.0
2710,128959.16
2711,281182.42
2712,353873.01
2713,173571.69
2714,156512.21
2715,170976.11
2716,161580.5
2717,187245.75
2718,231778.54
2719,155566.07
2720,160330.65
2721,140342.0
2722,166917.27
2723,149940.34
2724,129170.2
2725,136685.5
2726,146379.25
2727,173474.34
2728,165861.82
2729,155842.15
2730,145309.0
2731,118419.71
2732,119555.48
2733,158201.75
2734,150550.02
2735,133617.0
2736,143309.36
2737,122507.58
2738,135092.2
2739,156856.0
2740,130940.8
2741,148954.59
2742,150786.72
2743,148359.37
2744,148366.75
2745,136694.81
2746,135203.0
2747,153284.15
2748,127538.37
2749,129445.0
2750,133248.08
2751,128261.08
2752,233358.05
2753,155020.84
2754,195073.24
2755,127307.51
2756,100234.14
2757,76579.41
2758,91047.22
2759,153395.84
2760,145409.5
2761,141571.0
2762,147137.25
2763,188911.74
2764,166122.5
2765,273923.51
2766,148585.16
2767,92868.0
2768,129436.61
2769,129087.5
2770,146867.5
2771,122403.0
2772,121515.0
2773,151893.44
2774,139507.5
2775,136216.5
2776,147288.88
2777,147838.0
2778,125122.52
2779,123578.04
2780,106398.43
2781,106888.47
2782,98610.34
2783,102079.85
2784,127529.36
2785,137234.55
2786,82762.94
2787,120529.62
2788,87578.71
2789,219191.47
2790,94016.2
2791,116311.1
2792,76255.08
2793,168486.18
2794,104592.34
2795,114250.91
2796,106443.0
2797,177528.35
2798,129585.12
2799,121962.16
2800,75581.16
2801,113324.64
2802,143308.28
2803,147567.74
2804,150462.0
2805,95461.61
2806,90680.26
2807,147175.46
2808,149526.5
2809,130939.0
2810,136910.22
2811,159024.1
2812,146995.1
2813,156214.41
2814,167420.01
2815,103786.34
2816,235971.6
2817,138079.0
2818,133676.6
2819,182727.5
2820,142617.0
2821,104369.43
2822,171390.19
2823,222750.19
2824,175130.64
2825,159459.93
2826,132306.05
2827,143967.87
2828,208577.89
2829,173866.35
2830,236124.77
2831,193519.5
2832,221330.91
2833,296358.91
2834,219250.69
2835,220286.09
2836,192891.54
2837,163908.62
2838,146072.5
2839,180092.45
2840,198639.89
2841,203734.15
2842,218680.5
2843,147244.92
2844,155055.24
2845,124687.5
2846,209418.5
2847,200739.9
2848,241979.08
2849,212361.95
2850,277911.36
2851,235857.45
2852,223363.76
2853,237431.82
2854,142633.0
2855,197074.95
2856,207658.0
2857,188545.38
2858,190490.08
2859,141861.14
2860,123179.0
2861,133323.91
2862,191333.4
2863,117919.5
2864,260413.58
2865,142652.27
2866,133875.0
2867,96225.65
2868,110412.56
2869,124815.0
2870,160023.25
2871,109239.03
2872,68170.19
2873,113272.91
2874,147007.26
2875,113035.69
2876,161358.9
2877,145540.0
2878,165991.74
2879,150380.34
2880,107426.54
2881,150939.18
2882,160041.55
2883,165628.15
2884,176060.98
2885,173802.39
2886,204536.5
2887,104032.91
2888,121945.71
2889,61918.61
2890,88749.24
2891,137088.16
2892,63146.9
2893,111490.65
2894,64101.46
2895,319027.82
2896,294126.24
2897,194386.37
2898,145151.83
2899,231194.97
2900,154476.4
2901,185520.0
2902,186349.82
2903,365405.9
2904,351377.34
2905,119986.7
2906,197643.69
2907,116826.87
2908,128372.0
2909,145533.46
2910,84876.0
2911,90417.0
2912,152119.12
2913,94291.61
2914,86555.0
2915,85939.76
2916,92350.47
2917,150366.37
2918,112021.5
2919,219737.79
